year;origin;destination;
1998;mex;blr;
1998;mex;blz;
1998;mex;bmu;
1998;mex;bol;
1998;mex;bra;
1998;mex;brb;
1998;mex;brn;
1998;mex;btn;
1998;mex;caf;
1998;mex;can;
1998;mex;cck;
1998;mex;che;
1998;mex;chl;
1998;mex;chn;
1998;mex;cmr;
1998;mex;cod;
1998;mex;cog;
1998;mex;cok;
1998;mex;col;
1998;mex;com;
1998;mex;cpv;
1998;mex;cri;
1998;mex;cxr;
1998;mex;cym;
1998;mex;cyp;
1998;mex;cze;
1998;mex;deu;
1998;mex;dji;
1998;mex;dma;
1998;mex;dnk;
1998;mex;dom;
1998;mex;dza;
1998;mex;ecu;
1998;mex;egy;
1998;mex;eri;
1998;mex;esp;
1998;mex;est;
1998;mex;eth;
1998;mex;fin;
1998;mex;fji;
1998;mex;fra;
1998;mex;gab;
1998;mex;gbr;
1998;mex;geo;
1998;mex;gha;
1998;mex;gib;
1998;mex;gin;
1998;mex;gmb;
1998;mex;gnb;
1998;mex;gnq;
1998;mex;grc;
1998;mex;grd;
1998;mex;grl;
1998;mex;gtm;
1998;mex;guy;
1998;mex;hkg;
1998;mex;hnd;
1998;mex;hrv;
1998;mex;hti;
1998;mex;hun;
1998;mex;idn;
1998;mex;ind;
1998;mex;iot;
1998;mex;irl;
1998;mex;irn;
1998;mex;irq;
1998;mex;isl;
1998;mex;isr;
1998;mex;ita;
1998;mex;jam;
1998;mex;jor;
1998;mex;jpn;
1998;mex;kaz;
1998;mex;ken;
1998;mex;khm;
1998;mex;kna;
1998;mex;kor;
1998;mex;kwt;
1998;mex;lao;
1998;mex;lbn;
1998;mex;lbr;
1998;mex;lca;
1998;mex;lka;
1998;mex;ltu;
1998;mex;lva;
1998;mex;mac;
1998;mex;mar;
1998;mex;mda;
1998;mex;mdg;
1998;mex;mdv;
1998;mex;mhl;
1998;mex;mkd;
1998;mex;mli;
1998;mex;mlt;
1998;mex;mmr;
1998;mex;mng;
1998;mex;mnp;
1998;mex;moz;
1998;mex;mrt;
1998;mex;mus;
1998;mex;mwi;
1998;mex;mys;
1998;mex;ncl;
1998;mex;nga;
1998;mex;nic;
1998;mex;niu;
1998;mex;nld;
1998;mex;nor;
1998;mex;npl;
1998;mex;nzl;
1998;mex;omn;
1998;mex;pak;
1998;mex;pan;
1998;mex;pcn;
1998;mex;per;
1998;mex;phl;
1998;mex;png;
1998;mex;pol;
1998;mex;prk;
1998;mex;prt;
1998;mex;pry;
1998;mex;pyf;
1998;mex;qat;
1998;mex;rou;
1998;mex;rus;
1998;mex;sau;
1998;mex;scg;
1998;mex;sdn;
1998;mex;sen;
1998;mex;sgp;
1998;mex;slb;
1998;mex;slv;
1998;mex;som;
1998;mex;stp;
1998;mex;sur;
1998;mex;svk;
1998;mex;svn;
1998;mex;swe;
1998;mex;syc;
1998;mex;syr;
1998;mex;tca;
1998;mex;tcd;
1998;mex;tgo;
1998;mex;tha;
1998;mex;tjk;
1998;mex;tto;
1998;mex;tun;
1998;mex;tur;
1998;mex;tza;
1998;mex;uga;
1998;mex;ukr;
1998;mex;ury;
1998;mex;usa;
1998;mex;uzb;
1998;mex;vct;
1998;mex;ven;
1998;mex;vgb;
1998;mex;vnm;
1998;mex;vut;
1998;mex;wlf;
1998;mex;yem;
1998;mex;zaf;
1998;mex;zmb;
1998;mex;zwe;
1998;mkd;alb;
1998;mkd;arg;
1998;mkd;aus;
1998;mkd;aut;
1998;mkd;aze;
1998;mkd;bel;
1998;mkd;bgr;
1998;mkd;blr;
1998;mkd;bra;
1998;mkd;brb;
1998;mkd;can;
1998;mkd;che;
1998;mkd;chn;
1998;mkd;col;
1998;mkd;cyp;
1998;mkd;cze;
1998;mkd;deu;
1998;mkd;dnk;
1998;mkd;egy;
1998;mkd;esp;
1998;mkd;est;
1998;mkd;fin;
1998;mkd;fra;
1998;mkd;gab;
1998;mkd;gbr;
1998;mkd;geo;
1998;mkd;grc;
1998;mkd;grl;
1998;mkd;hkg;
1998;mkd;hrv;
1998;mkd;hun;
1998;mkd;idn;
1998;mkd;ind;
1998;mkd;irl;
1998;mkd;irn;
1998;mkd;isl;
1998;mkd;isr;
1998;mkd;ita;
1998;mkd;jor;
1998;mkd;jpn;
1998;mkd;kaz;
1998;mkd;kor;
1998;mkd;kwt;
1998;mkd;lbn;
1998;mkd;ltu;
1998;mkd;lva;
1998;mkd;mda;
1998;mkd;mex;
1998;mkd;mys;
1998;mkd;nld;
1998;mkd;nor;
1998;mkd;nzl;
1998;mkd;per;
1998;mkd;phl;
1998;mkd;pol;
1998;mkd;prt;
1998;mkd;rou;
1998;mkd;rus;
1998;mkd;sau;
1998;mkd;scg;
1998;mkd;svk;
1998;mkd;svn;
1998;mkd;swe;
1998;mkd;tur;
1998;mkd;ukr;
1998;mkd;usa;
1998;mli;arg;
1998;mli;aus;
1998;mli;aut;
1998;mli;bel;
1998;mli;ben;
1998;mli;bfa;
1998;mli;bgr;
1998;mli;bol;
1998;mli;bra;
1998;mli;brb;
1998;mli;caf;
1998;mli;can;
1998;mli;che;
1998;mli;chn;
1998;mli;civ;
1998;mli;cmr;
1998;mli;cze;
1998;mli;deu;
1998;mli;dnk;
1998;mli;dza;
1998;mli;egy;
1998;mli;esp;
1998;mli;est;
1998;mli;fin;
1998;mli;fra;
1998;mli;gab;
1998;mli;gbr;
1998;mli;gha;
1998;mli;gin;
1998;mli;gmb;
1998;mli;grc;
1998;mli;hkg;
1998;mli;hrv;
1998;mli;hun;
1998;mli;idn;
1998;mli;ind;
1998;mli;irl;
1998;mli;irn;
1998;mli;isl;
1998;mli;ita;
1998;mli;jpn;
1998;mli;ken;
1998;mli;kor;
1998;mli;lbn;
1998;mli;mar;
1998;mli;mex;
1998;mli;mus;
1998;mli;mys;
1998;mli;ner;
1998;mli;nld;
1998;mli;nor;
1998;mli;nzl;
1998;mli;phl;
1998;mli;png;
1998;mli;pol;
1998;mli;prt;
1998;mli;qat;
1998;mli;rou;
1998;mli;rus;
1998;mli;sau;
1998;mli;sen;
1998;mli;svk;
1998;mli;svn;
1998;mli;swe;
1998;mli;tgo;
1998;mli;tha;
1998;mli;tto;
1998;mli;tun;
1998;mli;tur;
1998;mli;usa;
1998;mli;ven;
1998;mli;zaf;
1998;mng;aus;
1998;mng;aut;
1998;mng;bel;
1998;mng;bgr;
1998;mng;blr;
1998;mng;bra;
1998;mng;brn;
1998;mng;che;
1998;mng;chn;
1998;mng;col;
1998;mng;cyp;
1998;mng;cze;
1998;mng;deu;
1998;mng;dnk;
1998;mng;dza;
1998;mng;egy;
1998;mng;esp;
1998;mng;est;
1998;mng;fin;
1998;mng;fra;
1998;mng;gbr;
1998;mng;geo;
1998;mng;grc;
1998;mng;hkg;
1998;mng;hrv;
1998;mng;hun;
1998;mng;idn;
1998;mng;ind;
1998;mng;irl;
1998;mng;isr;
1998;mng;ita;
1998;mng;jor;
1998;mng;jpn;
1998;mng;kaz;
1998;mng;kgz;
1998;mng;kor;
1998;mng;lbn;
1998;mng;ltu;
1998;mng;lva;
1998;mng;mex;
1998;mng;mys;
1998;mng;nld;
1998;mng;nor;
1998;mng;nzl;
1998;mng;pak;
1998;mng;per;
1998;mng;phl;
1998;mng;pol;
1998;mng;prt;
1998;mng;rou;
1998;mng;rus;
1998;mng;scg;
1998;mng;sgp;
1998;mng;svk;
1998;mng;svn;
1998;mng;swe;
1998;mng;tha;
1998;mng;tur;
1998;mng;ukr;
1998;mng;ury;
1998;mng;usa;
1998;mng;zaf;
1998;moz;and;
1998;moz;arg;
1998;moz;aus;
1998;moz;aut;
1998;moz;bel;
1998;moz;bgr;
1998;moz;bra;
1998;moz;can;
1998;moz;che;
1998;moz;chn;
1998;moz;cri;
1998;moz;cze;
1998;moz;deu;
1998;moz;dnk;
1998;moz;ecu;
1998;moz;esp;
1998;moz;fin;
1998;moz;fra;
1998;moz;gbr;
1998;moz;grc;
1998;moz;hkg;
1998;moz;hrv;
1998;moz;hun;
1998;moz;idn;
1998;moz;ind;
1998;moz;irl;
1998;moz;isr;
1998;moz;ita;
1998;moz;jpn;
1998;moz;kor;
1998;moz;kwt;
1998;moz;lbn;
1998;moz;mex;
1998;moz;mus;
1998;moz;mys;
1998;moz;nld;
1998;moz;nor;
1998;moz;nzl;
1998;moz;omn;
1998;moz;phl;
1998;moz;png;
1998;moz;pol;
1998;moz;prt;
1998;moz;pyf;
1998;moz;qat;
1998;moz;rou;
1998;moz;rus;
1998;moz;sau;
1998;moz;sgp;
1998;moz;svk;
1998;moz;svn;
1998;moz;swe;
1998;moz;tha;
1998;moz;tto;
1998;moz;tur;
1998;moz;ukr;
1998;moz;usa;
1998;moz;zaf;
1998;mrt;and;
1998;mrt;arg;
1998;mrt;aus;
1998;mrt;aut;
1998;mrt;bel;
1998;mrt;bgr;
1998;mrt;blr;
1998;mrt;bra;
1998;mrt;can;
1998;mrt;che;
1998;mrt;chn;
1998;mrt;col;
1998;mrt;cri;
1998;mrt;cyp;
1998;mrt;cze;
1998;mrt;deu;
1998;mrt;dnk;
1998;mrt;dza;
1998;mrt;esp;
1998;mrt;est;
1998;mrt;fin;
1998;mrt;fra;
1998;mrt;gab;
1998;mrt;gbr;
1998;mrt;grc;
1998;mrt;hkg;
1998;mrt;hrv;
1998;mrt;hun;
1998;mrt;idn;
1998;mrt;ind;
1998;mrt;irl;
1998;mrt;isl;
1998;mrt;ita;
1998;mrt;jpn;
1998;mrt;kaz;
1998;mrt;kor;
1998;mrt;kwt;
1998;mrt;lbn;
1998;mrt;ltu;
1998;mrt;mar;
1998;mrt;mda;
1998;mrt;mex;
1998;mrt;mys;
1998;mrt;nga;
1998;mrt;nic;
1998;mrt;nld;
1998;mrt;nor;
1998;mrt;pak;
1998;mrt;per;
1998;mrt;png;
1998;mrt;pol;
1998;mrt;prt;
1998;mrt;rou;
1998;mrt;rus;
1998;mrt;sau;
1998;mrt;svk;
1998;mrt;svn;
1998;mrt;swe;
1998;mrt;tha;
1998;mrt;tun;
1998;mrt;tur;
1998;mrt;ukr;
1998;mrt;ury;
1998;mrt;usa;
1998;mrt;zaf;
1998;mus;afg;
1998;mus;alb;
1998;mus;and;
1998;mus;are;
1998;mus;arg;
1998;mus;atg;
1998;mus;aus;
1998;mus;aut;
1998;mus;bdi;
1998;mus;bel;
1998;mus;ben;
1998;mus;bfa;
1998;mus;bgd;
1998;mus;bgr;
1998;mus;bhr;
1998;mus;bhs;
1998;mus;blr;
1998;mus;bra;
1998;mus;brn;
1998;mus;caf;
1998;mus;can;
1998;mus;che;
1998;mus;chl;
1998;mus;chn;
1998;mus;civ;
1998;mus;cmr;
1998;mus;cod;
1998;mus;cog;
1998;mus;col;
1998;mus;com;
1998;mus;cri;
1998;mus;cub;
1998;mus;cyp;
1998;mus;cze;
1998;mus;deu;
1998;mus;dma;
1998;mus;dnk;
1998;mus;dza;
1998;mus;ecu;
1998;mus;egy;
1998;mus;esp;
1998;mus;est;
1998;mus;fin;
1998;mus;fra;
1998;mus;fro;
1998;mus;gbr;
1998;mus;geo;
1998;mus;gin;
1998;mus;gmb;
1998;mus;grc;
1998;mus;gtm;
1998;mus;guy;
1998;mus;hkg;
1998;mus;hnd;
1998;mus;hrv;
1998;mus;hti;
1998;mus;hun;
1998;mus;idn;
1998;mus;ind;
1998;mus;irl;
1998;mus;irn;
1998;mus;irq;
1998;mus;isl;
1998;mus;isr;
1998;mus;ita;
1998;mus;jam;
1998;mus;jor;
1998;mus;jpn;
1998;mus;ken;
1998;mus;kna;
1998;mus;kor;
1998;mus;kwt;
1998;mus;lbn;
1998;mus;lka;
1998;mus;lva;
1998;mus;mac;
1998;mus;mar;
1998;mus;mda;
1998;mus;mdg;
1998;mus;mex;
1998;mus;mli;
1998;mus;mlt;
1998;mus;mmr;
1998;mus;moz;
1998;mus;mwi;
1998;mus;mys;
1998;mus;ner;
1998;mus;nga;
1998;mus;nic;
1998;mus;niu;
1998;mus;nld;
1998;mus;nor;
1998;mus;nzl;
1998;mus;omn;
1998;mus;pak;
1998;mus;pan;
1998;mus;per;
1998;mus;phl;
1998;mus;plw;
1998;mus;png;
1998;mus;pol;
1998;mus;prk;
1998;mus;prt;
1998;mus;pry;
1998;mus;pyf;
1998;mus;qat;
1998;mus;rou;
1998;mus;rus;
1998;mus;rwa;
1998;mus;sau;
1998;mus;scg;
1998;mus;sdn;
1998;mus;sen;
1998;mus;sgp;
1998;mus;sle;
1998;mus;slv;
1998;mus;sur;
1998;mus;svk;
1998;mus;svn;
1998;mus;swe;
1998;mus;syc;
1998;mus;syr;
1998;mus;tca;
1998;mus;tcd;
1998;mus;tgo;
1998;mus;tha;
1998;mus;tto;
1998;mus;tun;
1998;mus;tur;
1998;mus;tza;
1998;mus;uga;
1998;mus;ukr;
1998;mus;ury;
1998;mus;usa;
1998;mus;ven;
1998;mus;vnm;
1998;mus;zaf;
1998;mus;zmb;
1998;mus;zwe;
1998;mwi;arg;
1998;mwi;aus;
1998;mwi;aut;
1998;mwi;bel;
1998;mwi;bgr;
1998;mwi;bra;
1998;mwi;brb;
1998;mwi;brn;
1998;mwi;can;
1998;mwi;che;
1998;mwi;chn;
1998;mwi;cri;
1998;mwi;cze;
1998;mwi;deu;
1998;mwi;dnk;
1998;mwi;dza;
1998;mwi;ecu;
1998;mwi;egy;
1998;mwi;esp;
1998;mwi;fin;
1998;mwi;fra;
1998;mwi;gab;
1998;mwi;gbr;
1998;mwi;gha;
1998;mwi;gmb;
1998;mwi;grc;
1998;mwi;hkg;
1998;mwi;hnd;
1998;mwi;hrv;
1998;mwi;hun;
1998;mwi;idn;
1998;mwi;ind;
1998;mwi;irl;
1998;mwi;isl;
1998;mwi;isr;
1998;mwi;ita;
1998;mwi;jam;
1998;mwi;jor;
1998;mwi;jpn;
1998;mwi;ken;
1998;mwi;kor;
1998;mwi;kwt;
1998;mwi;lva;
1998;mwi;mar;
1998;mwi;mex;
1998;mwi;mlt;
1998;mwi;mus;
1998;mwi;mys;
1998;mwi;nga;
1998;mwi;nic;
1998;mwi;nld;
1998;mwi;nor;
1998;mwi;nzl;
1998;mwi;omn;
1998;mwi;pak;
1998;mwi;per;
1998;mwi;phl;
1998;mwi;png;
1998;mwi;pol;
1998;mwi;prt;
1998;mwi;rou;
1998;mwi;rus;
1998;mwi;svk;
1998;mwi;svn;
1998;mwi;swe;
1998;mwi;tha;
1998;mwi;tto;
1998;mwi;tun;
1998;mwi;tur;
1998;mwi;tza;
1998;mwi;uga;
1998;mwi;ukr;
1998;mwi;usa;
1998;mwi;ven;
1998;mwi;zaf;
1998;mwi;zmb;
1998;mys;abw;
1998;mys;afg;
1998;mys;ago;
1998;mys;alb;
1998;mys;and;
1998;mys;ant;
1998;mys;are;
1998;mys;arg;
1998;mys;arm;
1998;mys;atg;
1998;mys;aus;
1998;mys;aut;
1998;mys;aze;
1998;mys;bdi;
1998;mys;bel;
1998;mys;ben;
1998;mys;bfa;
1998;mys;bgd;
1998;mys;bgr;
1998;mys;bhr;
1998;mys;bhs;
1998;mys;bih;
1998;mys;blr;
1998;mys;blz;
1998;mys;bmu;
1998;mys;bol;
1998;mys;bra;
1998;mys;brb;
1998;mys;brn;
1998;mys;btn;
1998;mys;caf;
1998;mys;can;
1998;mys;che;
1998;mys;chl;
1998;mys;chn;
1998;mys;civ;
1998;mys;cmr;
1998;mys;cod;
1998;mys;cog;
1998;mys;col;
1998;mys;com;
1998;mys;cpv;
1998;mys;cri;
1998;mys;cub;
1998;mys;cxr;
1998;mys;cym;
1998;mys;cyp;
1998;mys;cze;
1998;mys;deu;
1998;mys;dji;
1998;mys;dma;
1998;mys;dnk;
1998;mys;dom;
1998;mys;dza;
1998;mys;ecu;
1998;mys;egy;
1998;mys;eri;
1998;mys;esp;
1998;mys;est;
1998;mys;eth;
1998;mys;fin;
1998;mys;fji;
1998;mys;fra;
1998;mys;fsm;
1998;mys;gab;
1998;mys;gbr;
1998;mys;geo;
1998;mys;gha;
1998;mys;gib;
1998;mys;gin;
1998;mys;gmb;
1998;mys;gnb;
1998;mys;grc;
1998;mys;grd;
1998;mys;grl;
1998;mys;gtm;
1998;mys;guy;
1998;mys;hkg;
1998;mys;hnd;
1998;mys;hrv;
1998;mys;hti;
1998;mys;hun;
1998;mys;idn;
1998;mys;ind;
1998;mys;irl;
1998;mys;irn;
1998;mys;irq;
1998;mys;isl;
1998;mys;isr;
1998;mys;ita;
1998;mys;jam;
1998;mys;jor;
1998;mys;jpn;
1998;mys;kaz;
1998;mys;ken;
1998;mys;kgz;
1998;mys;khm;
1998;mys;kir;
1998;mys;kor;
1998;mys;kwt;
1998;mys;lao;
1998;mys;lbn;
1998;mys;lbr;
1998;mys;lby;
1998;mys;lca;
1998;mys;lka;
1998;mys;ltu;
1998;mys;lva;
1998;mys;mac;
1998;mys;mar;
1998;mys;mda;
1998;mys;mdg;
1998;mys;mdv;
1998;mys;mex;
1998;mys;mhl;
1998;mys;mkd;
1998;mys;mli;
1998;mys;mlt;
1998;mys;mmr;
1998;mys;mng;
1998;mys;mnp;
1998;mys;moz;
1998;mys;mrt;
1998;mys;mus;
1998;mys;mwi;
1998;mys;ncl;
1998;mys;ner;
1998;mys;nfk;
1998;mys;nga;
1998;mys;nic;
1998;mys;nld;
1998;mys;nor;
1998;mys;npl;
1998;mys;nru;
1998;mys;nzl;
1998;mys;omn;
1998;mys;pak;
1998;mys;pan;
1998;mys;pcn;
1998;mys;per;
1998;mys;phl;
1998;mys;plw;
1998;mys;png;
1998;mys;pol;
1998;mys;prk;
1998;mys;prt;
1998;mys;pry;
1998;mys;pyf;
1998;mys;qat;
1998;mys;rou;
1998;mys;rus;
1998;mys;rwa;
1998;mys;sau;
1998;mys;scg;
1998;mys;sdn;
1998;mys;sen;
1998;mys;sgp;
1998;mys;slb;
1998;mys;sle;
1998;mys;slv;
1998;mys;som;
1998;mys;spm;
1998;mys;stp;
1998;mys;sur;
1998;mys;svk;
1998;mys;svn;
1998;mys;swe;
1998;mys;syc;
1998;mys;syr;
1998;mys;tcd;
1998;mys;tgo;
1998;mys;tha;
1998;mys;tjk;
1998;mys;tkm;
1998;mys;ton;
1998;mys;tto;
1998;mys;tun;
1998;mys;tur;
1998;mys;tuv;
1998;mys;tza;
1998;mys;uga;
1998;mys;ukr;
1998;mys;ury;
1998;mys;usa;
1998;mys;uzb;
1998;mys;vct;
1998;mys;ven;
1998;mys;vnm;
1998;mys;vut;
1998;mys;wsm;
1998;mys;yem;
1998;mys;zaf;
1998;mys;zmb;
1998;mys;zwe;
1998;nga;ago;
1998;nga;alb;
1998;nga;ant;
1998;nga;are;
1998;nga;arg;
1998;nga;atg;
1998;nga;aus;
1998;nga;aut;
1998;nga;bel;
1998;nga;ben;
1998;nga;bfa;
1998;nga;bgd;
1998;nga;bgr;
1998;nga;bhs;
1998;nga;blr;
1998;nga;blz;
1998;nga;bol;
1998;nga;bra;
1998;nga;brb;
1998;nga;brn;
1998;nga;caf;
1998;nga;can;
1998;nga;che;
1998;nga;chl;
1998;nga;chn;
1998;nga;civ;
1998;nga;cmr;
1998;nga;cod;
1998;nga;cog;
1998;nga;cok;
1998;nga;col;
1998;nga;cpv;
1998;nga;cri;
1998;nga;cxr;
1998;nga;cym;
1998;nga;cyp;
1998;nga;cze;
1998;nga;deu;
1998;nga;dji;
1998;nga;dma;
1998;nga;dnk;
1998;nga;dza;
1998;nga;ecu;
1998;nga;egy;
1998;nga;esp;
1998;nga;est;
1998;nga;eth;
1998;nga;fin;
1998;nga;fji;
1998;nga;flk;
1998;nga;fra;
1998;nga;gab;
1998;nga;gbr;
1998;nga;gha;
1998;nga;gib;
1998;nga;gin;
1998;nga;gmb;
1998;nga;gnb;
1998;nga;grc;
1998;nga;gtm;
1998;nga;guy;
1998;nga;hkg;
1998;nga;hnd;
1998;nga;hrv;
1998;nga;hun;
1998;nga;idn;
1998;nga;ind;
1998;nga;irl;
1998;nga;irn;
1998;nga;irq;
1998;nga;isl;
1998;nga;isr;
1998;nga;ita;
1998;nga;jam;
1998;nga;jor;
1998;nga;jpn;
1998;nga;kaz;
1998;nga;ken;
1998;nga;khm;
1998;nga;kor;
1998;nga;kwt;
1998;nga;lbn;
1998;nga;lbr;
1998;nga;lby;
1998;nga;lka;
1998;nga;ltu;
1998;nga;mac;
1998;nga;mar;
1998;nga;mdg;
1998;nga;mex;
1998;nga;mrt;
1998;nga;mus;
1998;nga;mwi;
1998;nga;mys;
1998;nga;ner;
1998;nga;nfk;
1998;nga;nld;
1998;nga;nor;
1998;nga;nzl;
1998;nga;omn;
1998;nga;pak;
1998;nga;pan;
1998;nga;per;
1998;nga;phl;
1998;nga;png;
1998;nga;pol;
1998;nga;prk;
1998;nga;prt;
1998;nga;qat;
1998;nga;rou;
1998;nga;rus;
1998;nga;sau;
1998;nga;scg;
1998;nga;sdn;
1998;nga;sen;
1998;nga;sgp;
1998;nga;sle;
1998;nga;slv;
1998;nga;svk;
1998;nga;svn;
1998;nga;swe;
1998;nga;syr;
1998;nga;tca;
1998;nga;tcd;
1998;nga;tgo;
1998;nga;tha;
1998;nga;tto;
1998;nga;tun;
1998;nga;tur;
1998;nga;tza;
1998;nga;uga;
1998;nga;ukr;
1998;nga;ury;
1998;nga;usa;
1998;nga;ven;
1998;nga;vnm;
1998;nga;yem;
1998;nga;zaf;
1998;nga;zmb;
1998;nga;zwe;
1998;nic;alb;
1998;nic;and;
1998;nic;ant;
1998;nic;are;
1998;nic;arg;
1998;nic;aus;
1998;nic;aut;
1998;nic;bel;
1998;nic;bgd;
1998;nic;bgr;
1998;nic;bhs;
1998;nic;blr;
1998;nic;blz;
1998;nic;bol;
1998;nic;bra;
1998;nic;brb;
1998;nic;caf;
1998;nic;can;
1998;nic;che;
1998;nic;chl;
1998;nic;chn;
1998;nic;civ;
1998;nic;cmr;
1998;nic;cok;
1998;nic;col;
1998;nic;cpv;
1998;nic;cri;
1998;nic;cub;
1998;nic;cyp;
1998;nic;cze;
1998;nic;deu;
1998;nic;dma;
1998;nic;dnk;
1998;nic;dom;
1998;nic;dza;
1998;nic;ecu;
1998;nic;egy;
1998;nic;esp;
1998;nic;eth;
1998;nic;fin;
1998;nic;fra;
1998;nic;fro;
1998;nic;gbr;
1998;nic;grc;
1998;nic;grl;
1998;nic;gtm;
1998;nic;guy;
1998;nic;hkg;
1998;nic;hnd;
1998;nic;hrv;
1998;nic;hti;
1998;nic;hun;
1998;nic;idn;
1998;nic;ind;
1998;nic;irl;
1998;nic;irn;
1998;nic;isl;
1998;nic;isr;
1998;nic;ita;
1998;nic;jam;
1998;nic;jor;
1998;nic;jpn;
1998;nic;kaz;
1998;nic;kor;
1998;nic;kwt;
1998;nic;lao;
1998;nic;lbn;
1998;nic;lka;
1998;nic;ltu;
1998;nic;lva;
1998;nic;mar;
1998;nic;mdg;
1998;nic;mex;
1998;nic;mrt;
1998;nic;mus;
1998;nic;mwi;
1998;nic;mys;
1998;nic;ncl;
1998;nic;nld;
1998;nic;nor;
1998;nic;nzl;
1998;nic;pak;
1998;nic;pan;
1998;nic;per;
1998;nic;phl;
1998;nic;png;
1998;nic;pol;
1998;nic;prt;
1998;nic;pry;
1998;nic;pyf;
1998;nic;rou;
1998;nic;rus;
1998;nic;sgp;
1998;nic;slv;
1998;nic;sur;
1998;nic;svk;
1998;nic;svn;
1998;nic;swe;
1998;nic;tcd;
1998;nic;tha;
1998;nic;tto;
1998;nic;tun;
1998;nic;tur;
1998;nic;uga;
1998;nic;ukr;
1998;nic;ury;
1998;nic;usa;
1998;nic;ven;
1998;nic;vnm;
1998;nic;zaf;
1998;nic;zmb;
1998;nld;abw;
1998;nld;afg;
1998;nld;ago;
1998;nld;aia;
1998;nld;alb;
1998;nld;and;
1998;nld;ant;
1998;nld;are;
1998;nld;arg;
1998;nld;arm;
1998;nld;atg;
1998;nld;aus;
1998;nld;aut;
1998;nld;aze;
1998;nld;bdi;
1998;nld;bel;
1998;nld;ben;
1998;nld;bfa;
1998;nld;bgd;
1998;nld;bgr;
1998;nld;bhr;
1998;nld;bhs;
1998;nld;bih;
1998;nld;blr;
1998;nld;blz;
1998;nld;bmu;
1998;nld;bol;
1998;nld;bra;
1998;nld;brb;
1998;nld;brn;
1998;nld;btn;
1998;nld;caf;
1998;nld;can;
1998;nld;cck;
1998;nld;che;
1998;nld;chl;
1998;nld;chn;
1998;nld;civ;
1998;nld;cmr;
1998;nld;cod;
1998;nld;cog;
1998;nld;cok;
1998;nld;col;
1998;nld;com;
1998;nld;cpv;
1998;nld;cri;
1998;nld;cub;
1998;nld;cym;
1998;nld;cyp;
1998;nld;cze;
1998;nld;deu;
1998;nld;dji;
1998;nld;dma;
1998;nld;dnk;
1998;nld;dom;
1998;nld;dza;
1998;nld;ecu;
1998;nld;egy;
1998;nld;eri;
1998;nld;esp;
1998;nld;est;
1998;nld;eth;
1998;nld;fin;
1998;nld;fji;
1998;nld;flk;
1998;nld;fra;
1998;nld;fro;
1998;nld;fsm;
1998;nld;gab;
1998;nld;gbr;
1998;nld;geo;
1998;nld;gha;
1998;nld;gib;
1998;nld;gin;
1998;nld;gmb;
1998;nld;gnb;
1998;nld;gnq;
1998;nld;grc;
1998;nld;grd;
1998;nld;grl;
1998;nld;gtm;
1998;nld;guy;
1998;nld;hkg;
1998;nld;hnd;
1998;nld;hrv;
1998;nld;hti;
1998;nld;hun;
1998;nld;idn;
1998;nld;ind;
1998;nld;iot;
1998;nld;irl;
1998;nld;irn;
1998;nld;irq;
1998;nld;isl;
1998;nld;isr;
1998;nld;ita;
1998;nld;jam;
1998;nld;jor;
1998;nld;jpn;
1998;nld;kaz;
1998;nld;ken;
1998;nld;kgz;
1998;nld;khm;
1998;nld;kir;
1998;nld;kna;
1998;nld;kor;
1998;nld;kwt;
1998;nld;lao;
1998;nld;lbn;
1998;nld;lbr;
1998;nld;lby;
1998;nld;lca;
1998;nld;lka;
1998;nld;ltu;
1998;nld;lva;
1998;nld;mac;
1998;nld;mar;
1998;nld;mda;
1998;nld;mdg;
1998;nld;mdv;
1998;nld;mex;
1998;nld;mhl;
1998;nld;mkd;
1998;nld;mli;
1998;nld;mlt;
1998;nld;mmr;
1998;nld;mng;
1998;nld;mnp;
1998;nld;moz;
1998;nld;mrt;
1998;nld;msr;
1998;nld;mus;
1998;nld;mwi;
1998;nld;mys;
1998;nld;ncl;
1998;nld;ner;
1998;nld;nga;
1998;nld;nic;
1998;nld;nor;
1998;nld;npl;
1998;nld;nru;
1998;nld;nzl;
1998;nld;omn;
1998;nld;pak;
1998;nld;pan;
1998;nld;pcn;
1998;nld;per;
1998;nld;phl;
1998;nld;plw;
1998;nld;png;
1998;nld;pol;
1998;nld;prk;
1998;nld;prt;
1998;nld;pry;
1998;nld;pyf;
1998;nld;qat;
1998;nld;rou;
1998;nld;rus;
1998;nld;rwa;
1998;nld;sau;
1998;nld;scg;
1998;nld;sdn;
1998;nld;sen;
1998;nld;sgp;
1998;nld;shn;
1998;nld;slb;
1998;nld;sle;
1998;nld;slv;
1998;nld;som;
1998;nld;spm;
1998;nld;stp;
1998;nld;sur;
1998;nld;svk;
1998;nld;svn;
1998;nld;swe;
1998;nld;syc;
1998;nld;syr;
1998;nld;tca;
1998;nld;tcd;
1998;nld;tgo;
1998;nld;tha;
1998;nld;tjk;
1998;nld;tkm;
1998;nld;ton;
1998;nld;tto;
1998;nld;tun;
1998;nld;tur;
1998;nld;tuv;
1998;nld;tza;
1998;nld;uga;
1998;nld;ukr;
1998;nld;ury;
1998;nld;usa;
1998;nld;uzb;
1998;nld;vct;
1998;nld;ven;
1998;nld;vgb;
1998;nld;vnm;
1998;nld;vut;
1998;nld;wlf;
1998;nld;wsm;
1998;nld;yem;
1998;nld;zaf;
1998;nld;zmb;
